car_id,car_price,car_quantity,car_year,car_used,car_mm,car_color
3366,23022,41,2021,True,Cadillac Escalade,Black
3367,103839,24,2020,True,Dodge Challenger,Blue
3368,128429,35,2000,True,Toyota Sienna,Maroon
3369,74206,17,2013,True,Toyota 4Runner,Red
3370,122404,15,2017,True,Honda Civic,Yellow
3371,123166,25,2005,True,Toyota 4Runner,Blue
3372,88800,48,2019,True,Toyota Sienna,Blue
3373,20521,24,2003,True,Honda Civic,Red
3374,102445,8,2016,True,Ford Bronco,Grey
3375,55695,18,1998,True,Audi A6,Yellow
3376,33008,16,2015,True,Toyota Corolla,Red
3377,69207,27,2008,True,Nissan Altima,Maroon
3378,20620,23,2008,True,Jeep Cherokee,White
3379,19607,2,2023,False,Honda Civic,Maroon
3380,26722,40,1998,True,Toyota 4Runner,Grey
3381,11155,1,2011,True,Toyota Corolla,Maroon
3382,8385,15,2004,True,Chevrolet Tahoe,White
3383,118955,35,2019,True,Ford Expedition,Yellow
3384,96629,37,2008,True,Honda Accord,Blue
3385,6638,41,1999,True,Toyota Sienna,Red
3386,51041,45,2003,True,Toyota RAV4,Green
3387,72994,40,1998,True,Nissan Altima,Green
3388,56156,26,2009,True,Audi A3,Green
3389,55974,1,2009,True,Honda Accord,Red
3390,71933,45,2001,True,Toyota 4Runner,Green
3391,58267,25,1999,True,Ford Bronco,Blue
3392,63279,43,2000,True,Nissan Altima,Yellow
3393,34442,15,2013,True,Toyota RAV4,Green
3394,43683,24,2006,True,Toyota RAV4,Black
3395,69143,38,2001,True,Toyota Sienna,Green
3396,118713,50,2023,False,Toyota Camry,Black
3397,137538,33,2022,True,Audi A3,White
3398,35102,22,2001,True,Toyota Land Cruiser,Grey
3399,75856,4,2004,True,Nissan Altima,Grey
3400,21043,34,2002,True,Toyota RAV4,Yellow
3401,9271,9,2024,False,Audi A6,Black
3402,11703,25,2021,True,Ford Bronco,Light Blue
3403,83488,20,2022,True,Ford Escape,Maroon
3404,97143,9,2005,True,Jeep Wrangler,Grey
3405,113971,25,2015,True,Ford Bronco,White
3406,80999,10,2021,True,Nissan Altima,Red
3407,9076,20,2011,True,Toyota Land Cruiser,Light Blue
3408,53610,21,2018,True,Chevrolet Tahoe,Grey
3409,118558,22,2009,True,Dodge Challenger,Yellow
3410,19611,27,2012,True,Ford Expedition,White
3411,71422,28,2019,True,Ford Expedition,Maroon
3412,107696,24,2008,True,Chevrolet Tahoe,Yellow
3413,146932,25,2002,True,Toyota 4Runner,Blue
3414,13404,1,2016,True,Chevrolet Tahoe,Green
3415,123949,43,2010,True,Honda Accord,Maroon
3416,101382,41,2004,True,Chevrolet Tahoe,Maroon
3417,31893,34,2006,True,Toyota 4Runner,Grey
3418,131450,19,2012,True,Ford Expedition,Maroon
3419,113365,45,2001,True,Cadillac Escalade,Red
3420,131455,34,2006,True,Audi A3,Blue
3421,92350,8,2000,True,Cadillac Escalade,Green
3422,130456,47,2003,True,Ford Bronco,White
3423,124745,3,2001,True,Toyota Corolla,Light Blue
3424,53247,31,2013,True,Chevrolet Tahoe,Grey
3425,55003,13,2010,True,Toyota Camry,Red
3426,30537,30,2015,True,Chevrolet Tahoe,Grey
3427,125146,46,2002,True,Chevrolet Tahoe,Maroon
3428,99901,17,2013,True,Toyota Camry,Yellow
3429,84169,5,2003,True,Toyota RAV4,White
3430,68868,13,2008,True,Chevrolet Tahoe,Green
3431,149643,38,2013,True,Honda Accord,Blue
3432,38026,33,2020,True,Honda Civic,Black
3433,127578,3,2015,True,Cadillac Escalade,Yellow
3434,69615,19,2022,True,Audi A6,Blue
3435,147478,48,2010,True,Toyota Land Cruiser,Green
3436,54855,13,2004,True,Audi A6,Grey
3437,63911,12,2024,False,Cadillac Escalade,Red
3438,36714,7,2007,True,Toyota Land Cruiser,Green
3439,54268,17,2006,True,Jeep Wrangler,Green
3440,32731,13,2007,True,Honda Civic,Blue
3441,124917,14,2024,False,Ford Bronco,Maroon
3442,14688,46,2024,False,Nissan Altima,Yellow
3443,124114,11,2016,True,Ford Escape,Black
3444,68831,49,2004,True,Toyota Sienna,Black
3445,50389,14,2007,True,Jeep Wrangler,Light Blue
3446,65651,32,2017,True,Toyota RAV4,Red
3447,78383,18,2024,False,Ford Expedition,Maroon
3448,23851,27,2009,True,Cadillac Escalade,Light Blue
3449,53009,10,2000,True,Toyota RAV4,Yellow
3450,59354,11,2014,True,Jeep Cherokee,Black
3451,121676,22,1999,True,Toyota Sienna,Light Blue
3452,138290,19,2012,True,Toyota Land Cruiser,Light Blue
3453,24327,12,2019,True,Honda Accord,Light Blue
3454,73195,50,2003,True,Honda Accord,Grey
3455,23916,26,2010,True,Honda Civic,Yellow
3456,95920,48,2006,True,Cadillac Escalade,Yellow
3457,21615,18,2001,True,Toyota Land Cruiser,Maroon
3458,107912,1,2016,True,Audi A3,Black
3459,16508,16,2022,True,Toyota RAV4,Green
3460,135717,29,2019,True,Honda Civic,Black
3461,143159,50,2000,True,Toyota Camry,Red
3462,6146,44,2023,False,Ford Escape,Green
3463,35110,12,2002,True,Toyota RAV4,Black
3464,54572,13,2018,True,Cadillac Escalade,Red
3465,71649,17,2015,True,Cadillac Escalade,Maroon
3466,79027,2,2001,True,Audi A3,Maroon
3467,64309,24,2003,True,Ford Bronco,Blue
3468,61676,16,2002,True,Nissan Altima,Grey
3469,30605,2,2018,True,Chevrolet Tahoe,Red
3470,107968,36,2004,True,Toyota Camry,Yellow
3471,64153,18,2017,True,Nissan Altima,Green
3472,95297,34,2004,True,Jeep Cherokee,Green
3473,48637,14,2007,True,Ford Expedition,Light Blue
3474,95696,44,2014,True,Dodge Challenger,Red
3475,80041,16,1999,True,Honda Civic,Red
3476,38902,19,1999,True,Toyota Corolla,Light Blue
3477,133293,33,2015,True,Jeep Wrangler,Blue
3478,26847,39,2021,True,Cadillac Escalade,Grey
3479,19884,3,2020,True,Honda Civic,Red
3480,73180,36,2003,True,Ford Expedition,Black
3481,129665,1,2018,True,Nissan Altima,Green
3482,85496,49,1999,True,Ford Expedition,Maroon
3483,116719,33,2007,True,Audi A6,Black
3484,69117,31,2020,True,Ford Bronco,Green
3485,112463,45,2016,True,Cadillac Escalade,Black
3486,133871,50,2012,True,Toyota 4Runner,Black
3487,122255,45,2014,True,Honda Accord,Light Blue
3488,63977,27,2023,False,Ford Escape,White
3489,130714,24,2009,True,Ford Bronco,Maroon
3490,27437,20,2022,True,Chevrolet Tahoe,Yellow
3491,67207,25,2000,True,Audi A6,White
3492,62722,45,2023,False,Toyota 4Runner,Maroon
3493,25442,30,2007,True,Toyota Corolla,Red
3494,142778,24,2013,True,Dodge Challenger,White
3495,30865,43,1999,True,Chevrolet Tahoe,White
3496,29260,27,2023,False,Audi A3,Green
3497,122701,18,2022,True,Audi A6,Green
3498,86685,31,2014,True,Dodge Challenger,White
3499,13739,40,2017,True,Honda Accord,Black
3500,33343,13,2012,True,Cadillac Escalade,Grey
3501,113962,6,2020,True,Audi A3,Maroon
3502,53161,45,2018,True,Ford Bronco,Blue
3503,148542,22,2010,True,Toyota Land Cruiser,Red
3504,145759,31,2000,True,Toyota 4Runner,Blue
3505,20382,10,2012,True,Toyota Land Cruiser,Black
3506,58287,43,2008,True,Dodge Challenger,Black
3507,64918,50,2017,True,Toyota 4Runner,Green
3508,80255,8,1998,True,Audi A3,Yellow
3509,91371,43,1999,True,Dodge Challenger,Blue
3510,93530,18,2021,True,Ford Bronco,Black
3511,138982,10,2021,True,Audi A6,Black
3512,12941,46,2004,True,Dodge Challenger,Maroon
3513,122635,47,2006,True,Jeep Wrangler,Black
3514,74566,28,2023,False,Jeep Wrangler,Black
3515,143295,42,2002,True,Nissan Altima,Light Blue
3516,115256,50,2011,True,Honda Civic,Red
3517,148631,49,2011,True,Nissan Altima,Grey
3518,40738,26,2001,True,Chevrolet Tahoe,Blue
3519,76810,1,2003,True,Dodge Challenger,White
3520,143145,33,2019,True,Honda Civic,Maroon
3521,15435,21,2012,True,Toyota Land Cruiser,Red
3522,35595,11,2006,True,Audi A3,Grey
3523,141650,2,2019,True,Toyota Corolla,Black
3524,47633,1,2009,True,Nissan Altima,White
3525,133306,46,2006,True,Chevrolet Tahoe,White
3526,76443,36,1998,True,Chevrolet Tahoe,Light Blue
3527,62838,6,2014,True,Jeep Cherokee,Light Blue
3528,70619,1,2024,False,Honda Accord,Yellow
3529,105088,33,2014,True,Audi A6,Black
3530,92790,3,2007,True,Honda Accord,Red
3531,83569,30,2014,True,Toyota Land Cruiser,Grey
3532,107292,46,2007,True,Ford Expedition,Green
3533,79352,5,2010,True,Audi A3,Grey
3534,116260,48,2005,True,Nissan Altima,Red
3535,95902,45,2006,True,Audi A6,Green
3536,28167,41,2009,True,Toyota RAV4,Light Blue
3537,79255,23,2005,True,Toyota RAV4,Black
3538,75740,39,2013,True,Jeep Cherokee,Blue
3539,68648,23,2011,True,Jeep Wrangler,Maroon
3540,43446,40,2017,True,Dodge Challenger,Black
3541,71916,39,2009,True,Cadillac Escalade,White
3542,107652,30,2012,True,Audi A3,White
3543,114187,39,2012,True,Honda Civic,Maroon
3544,48543,41,2022,True,Toyota Camry,Yellow
3545,27990,13,2019,True,Toyota Land Cruiser,Grey
3546,63331,20,2024,False,Ford Bronco,Maroon
3547,37140,47,2019,True,Ford Expedition,White
3548,99065,48,2013,True,Jeep Cherokee,Grey
3549,124955,11,2013,True,Ford Bronco,Red
3550,129558,31,2023,False,Chevrolet Tahoe,Red
3551,134898,2,2004,True,Audi A6,Maroon
3552,14145,23,2013,True,Honda Accord,Red
3553,149362,28,2015,True,Audi A3,Green
3554,106065,36,2021,True,Honda Civic,Black
3555,129402,5,2006,True,Audi A3,Blue
3556,37649,12,2008,True,Toyota RAV4,Black
3557,102005,12,2024,False,Honda Civic,Black
3558,95639,32,2022,True,Honda Civic,Red
3559,122316,20,2018,True,Chevrolet Tahoe,White
3560,44888,42,1998,True,Jeep Wrangler,Light Blue
3561,63520,50,1998,True,Cadillac Escalade,Green
3562,113896,30,2008,True,Chevrolet Tahoe,Light Blue
3563,37184,13,2021,True,Audi A3,Red
3564,37622,47,2000,True,Jeep Wrangler,White
3565,102073,46,2003,True,Dodge Challenger,Yellow
3566,50979,40,2016,True,Toyota RAV4,Light Blue
3567,64494,38,2004,True,Ford Expedition,Grey
3568,5544,17,2022,True,Toyota Camry,Red
3569,109934,22,2007,True,Audi A3,Light Blue
3570,6955,7,2007,True,Toyota Sienna,Red
3571,121688,26,2018,True,Ford Escape,Maroon
3572,121144,4,2017,True,Dodge Challenger,Blue
3573,33103,27,2009,True,Toyota Sienna,Red
3574,80030,14,2011,True,Chevrolet Tahoe,Light Blue
3575,115618,5,2007,True,Audi A3,Maroon
3576,125346,24,2007,True,Toyota Corolla,Black
3577,52546,12,2014,True,Toyota Land Cruiser,Grey
3578,20901,29,2013,True,Toyota Sienna,Yellow
3579,60490,1,2020,True,Toyota Land Cruiser,Maroon
3580,108268,35,2007,True,Cadillac Escalade,Green
3581,148425,21,1999,True,Toyota 4Runner,Maroon
3582,8876,36,2015,True,Chevrolet Tahoe,Green
3583,67183,11,2010,True,Toyota Camry,Light Blue
3584,105981,6,2006,True,Audi A6,Green
3585,128659,11,2021,True,Dodge Challenger,Maroon
3586,136785,17,2022,True,Jeep Wrangler,Red
3587,134533,23,1998,True,Audi A3,Red
3588,84463,28,2010,True,Toyota RAV4,Yellow
3589,134168,19,2010,True,Honda Accord,White
3590,84618,30,2009,True,Ford Bronco,Black
3591,113221,26,2001,True,Toyota 4Runner,Light Blue
3592,141744,35,2017,True,Audi A6,White
3593,27737,27,2017,True,Toyota RAV4,Grey
3594,107419,16,2009,True,Toyota 4Runner,White
3595,24893,33,1999,True,Honda Civic,Blue
3596,20014,30,2019,True,Cadillac Escalade,Maroon
3597,133524,2,2018,True,Toyota RAV4,Blue
3598,130732,21,2014,True,Audi A6,Yellow
3599,91785,23,2009,True,Toyota RAV4,Green
3600,120725,37,2022,True,Ford Expedition,Grey
3601,44554,13,2001,True,Honda Accord,Red
3602,84329,11,2017,True,Toyota Land Cruiser,Light Blue
3603,84633,7,2018,True,Toyota Sienna,Grey
3604,92019,39,2010,True,Toyota Sienna,Maroon
3605,128753,40,1998,True,Honda Civic,Grey
3606,86338,8,2013,True,Toyota Sienna,Green
3607,22290,44,2008,True,Toyota Corolla,Yellow
3608,119088,6,2000,True,Toyota Land Cruiser,Light Blue
3609,145104,39,2020,True,Ford Expedition,Light Blue
3610,46807,23,2014,True,Ford Bronco,Maroon
3611,62759,43,2023,False,Nissan Altima,Maroon
3612,65003,18,2002,True,Nissan Altima,White
3613,65196,40,2012,True,Honda Civic,Red
3614,139763,23,2019,True,Jeep Cherokee,Grey
3615,55030,3,2007,True,Audi A6,Grey
3616,88430,24,2019,True,Audi A3,Green
3617,85022,22,2021,True,Ford Escape,Green
3618,30673,44,2004,True,Nissan Altima,Grey
3619,69593,21,2002,True,Honda Accord,Yellow
3620,88406,31,2009,True,Toyota 4Runner,Red
3621,146338,2,2006,True,Toyota RAV4,White
3622,148529,44,2006,True,Toyota RAV4,Yellow
3623,128995,7,1999,True,Cadillac Escalade,Grey
3624,32721,38,1999,True,Jeep Cherokee,Yellow
3625,78863,24,2019,True,Toyota Land Cruiser,Maroon
3626,49105,1,2019,True,Honda Accord,Blue
3627,127242,39,2022,True,Toyota Corolla,Green
3628,34604,41,2006,True,Audi A3,Yellow
3629,148342,39,2001,True,Toyota Camry,Black
3630,56519,48,2000,True,Toyota Corolla,Red
3631,14193,33,2000,True,Dodge Challenger,Maroon
3632,66468,44,2013,True,Chevrolet Tahoe,Blue
3633,16405,7,1999,True,Toyota Sienna,Red
3634,26836,27,2019,True,Toyota RAV4,Black
3635,121511,4,2022,True,Cadillac Escalade,Green
3636,146432,17,2019,True,Ford Escape,Green
3637,10215,31,2004,True,Ford Escape,Grey
3638,47943,21,2013,True,Toyota RAV4,Blue
3639,60740,26,2020,True,Jeep Wrangler,Black
3640,15698,30,2016,True,Toyota Camry,Grey
3641,127399,29,2011,True,Dodge Challenger,Green
3642,78221,9,2012,True,Ford Bronco,Blue
3643,114324,23,2018,True,Honda Accord,Green
3644,62295,12,2005,True,Toyota Camry,Blue
3645,128122,1,2019,True,Audi A6,Green
3646,149048,28,2021,True,Jeep Cherokee,Grey
3647,116197,2,2001,True,Ford Expedition,Yellow
3648,95343,12,2004,True,Ford Expedition,Green
3649,118494,39,2009,True,Jeep Cherokee,Green
3650,36811,28,2016,True,Cadillac Escalade,Green
3651,113587,34,2013,True,Jeep Wrangler,White
3652,145832,34,2018,True,Toyota Corolla,Blue
3653,47619,34,2007,True,Ford Escape,Grey
3654,91999,20,2011,True,Dodge Challenger,Light Blue
3655,60808,32,2004,True,Toyota Land Cruiser,Grey
3656,39768,8,2001,True,Cadillac Escalade,Grey
3657,133111,7,2019,True,Audi A6,White
3658,20346,4,2000,True,Jeep Wrangler,Blue
3659,97380,31,2020,True,Cadillac Escalade,Black
3660,76068,31,2021,True,Toyota Sienna,Yellow
3661,56060,19,2016,True,Dodge Challenger,Light Blue
3662,130413,12,2010,True,Dodge Challenger,Black
3663,67877,2,2015,True,Toyota Land Cruiser,Light Blue
3664,25177,50,2013,True,Ford Escape,White
3665,146261,33,2012,True,Honda Accord,Green
3666,32106,9,2008,True,Audi A3,Black
3667,120555,32,2011,True,Honda Civic,Maroon
3668,67911,13,2003,True,Honda Accord,Green
3669,72340,29,2014,True,Ford Bronco,Black
3670,118846,27,1999,True,Toyota Camry,Blue
3671,13529,25,2002,True,Honda Accord,White
3672,60505,2,2000,True,Toyota 4Runner,Black
3673,89162,22,2013,True,Toyota Corolla,Green
3674,100321,46,2007,True,Toyota 4Runner,Blue
3675,69142,44,2024,False,Honda Civic,Maroon
3676,146211,48,2009,True,Honda Accord,Red
3677,117007,40,2013,True,Audi A3,Blue
3678,126631,30,2011,True,Toyota Corolla,Green
3679,109965,47,2022,True,Nissan Altima,Maroon
3680,24266,34,2008,True,Cadillac Escalade,Maroon
3681,24259,39,2019,True,Honda Accord,Black
3682,91096,15,1998,True,Ford Bronco,Light Blue
3683,13365,4,2002,True,Toyota Corolla,Yellow
3684,62660,48,2000,True,Toyota 4Runner,Red
3685,124511,23,2000,True,Ford Bronco,Grey
3686,147424,43,2022,True,Toyota Land Cruiser,Light Blue
3687,38991,36,2018,True,Toyota Corolla,White
3688,64100,29,2016,True,Chevrolet Tahoe,Black
3689,141672,2,2011,True,Ford Bronco,Red
3690,116255,39,2007,True,Toyota Camry,Grey
3691,88350,14,2015,True,Ford Bronco,Grey
3692,26595,48,1998,True,Toyota Corolla,Maroon
3693,106575,32,2010,True,Toyota 4Runner,Red
3694,97261,45,2015,True,Ford Expedition,Yellow
3695,144251,37,2010,True,Audi A6,Black
3696,147342,40,2000,True,Dodge Challenger,Maroon
3697,26656,48,1999,True,Cadillac Escalade,Maroon
3698,85398,23,2005,True,Ford Bronco,Red
3699,89058,31,1998,True,Honda Civic,Yellow
3700,51828,16,2015,True,Toyota Sienna,Green
3701,35408,2,2015,True,Jeep Cherokee,White
3702,54167,29,2016,True,Toyota 4Runner,Blue
3703,106175,5,2017,True,Toyota Land Cruiser,Black
3704,95378,11,1999,True,Chevrolet Tahoe,Black
3705,84014,18,2007,True,Dodge Challenger,Black
3706,95678,27,2008,True,Ford Expedition,Blue
3707,73997,37,2022,True,Toyota Land Cruiser,Black
3708,120026,16,2011,True,Toyota RAV4,Light Blue
3709,77106,39,2022,True,Cadillac Escalade,White
3710,72591,24,2018,True,Toyota Camry,Red
3711,82209,37,2006,True,Toyota 4Runner,Light Blue
3712,103854,15,2017,True,Jeep Cherokee,Yellow
3713,129367,27,2024,False,Audi A3,Green
3714,50378,33,2015,True,Toyota Land Cruiser,Light Blue
3715,47210,4,2004,True,Jeep Cherokee,White
3716,11432,21,1999,True,Audi A3,Maroon
3717,39865,28,2019,True,Honda Accord,Yellow
3718,63991,5,2009,True,Nissan Altima,Yellow
3719,103538,18,2016,True,Cadillac Escalade,Yellow
3720,44032,36,2010,True,Toyota 4Runner,Blue
3721,111372,39,2011,True,Toyota Camry,White
3722,117028,21,1998,True,Ford Bronco,White
3723,54840,32,2015,True,Toyota Corolla,Blue
3724,145355,21,2016,True,Ford Bronco,Light Blue
3725,54485,21,2013,True,Honda Accord,Red
3726,22185,2,1999,True,Chevrolet Tahoe,Blue
3727,7867,20,2019,True,Ford Bronco,Maroon
3728,37801,5,2015,True,Toyota Camry,Black
3729,103987,21,2005,True,Nissan Altima,Green
3730,95089,11,2010,True,Toyota RAV4,Black
3731,23920,6,2005,True,Toyota RAV4,Green
3732,29973,36,1999,True,Nissan Altima,Maroon
3733,79880,7,2019,True,Ford Bronco,Green
3734,149817,6,1998,True,Cadillac Escalade,Blue
3735,67370,48,2016,True,Dodge Challenger,Red
3736,79593,8,2016,True,Nissan Altima,Grey
3737,118535,18,2002,True,Dodge Challenger,Yellow
3738,108228,4,2016,True,Ford Bronco,Grey
3739,53162,48,2008,True,Ford Escape,Yellow
3740,37729,22,2010,True,Toyota Land Cruiser,White
3741,80167,9,2022,True,Honda Civic,Grey
3742,69324,3,1999,True,Audi A3,Black
3743,96512,43,2007,True,Jeep Wrangler,Grey
3744,9257,48,2020,True,Toyota RAV4,Yellow
3745,102218,23,2005,True,Jeep Wrangler,Maroon
3746,30903,42,2014,True,Jeep Wrangler,Grey
3747,145651,34,2017,True,Jeep Wrangler,White
3748,111260,10,2002,True,Honda Civic,Red
3749,56172,26,2012,True,Dodge Challenger,Blue
3750,124975,46,2003,True,Honda Accord,Light Blue
3751,62234,31,2003,True,Jeep Wrangler,Blue
3752,89188,49,2009,True,Audi A3,Green
3753,103662,13,2013,True,Jeep Wrangler,Blue
3754,141370,5,2005,True,Toyota 4Runner,Red
3755,18863,3,1999,True,Cadillac Escalade,Blue
3756,76098,20,2008,True,Nissan Altima,Red
3757,141275,7,2019,True,Honda Accord,Green
3758,70174,4,2021,True,Toyota Sienna,Light Blue
3759,148295,32,2022,True,Audi A3,Blue
3760,24496,29,2018,True,Honda Civic,Blue
3761,35154,28,2003,True,Ford Escape,Grey
3762,72508,18,2023,False,Toyota Camry,White
3763,104505,9,2011,True,Audi A3,Grey
3764,56589,27,2015,True,Chevrolet Tahoe,Red
3765,27237,29,2013,True,Chevrolet Tahoe,Maroon
3766,102991,14,2020,True,Dodge Challenger,Black
3767,138635,48,2006,True,Jeep Wrangler,Blue
3768,93891,24,2010,True,Chevrolet Tahoe,Blue
3769,40779,19,2003,True,Toyota 4Runner,Red
3770,140137,2,2000,True,Nissan Altima,Grey
3771,30086,25,2023,False,Ford Escape,Green
3772,89854,8,2013,True,Toyota 4Runner,Light Blue
3773,112997,32,2024,False,Toyota 4Runner,Red
3774,39391,9,2001,True,Ford Escape,Light Blue
3775,47708,19,2011,True,Jeep Wrangler,Grey
3776,115767,21,2009,True,Honda Civic,Red
3777,104330,3,2004,True,Honda Civic,Red
3778,111300,43,2020,True,Ford Expedition,White
3779,125003,3,1998,True,Chevrolet Tahoe,Maroon
3780,97096,47,2019,True,Jeep Cherokee,Light Blue
3781,81063,38,2011,True,Chevrolet Tahoe,Grey
3782,120020,1,2019,True,Toyota Land Cruiser,Maroon
3783,128591,37,2019,True,Honda Accord,Grey
3784,135061,35,2023,False,Audi A3,Yellow
3785,57289,2,2009,True,Toyota Land Cruiser,Light Blue
3786,35236,47,2022,True,Ford Expedition,Black
3787,126375,32,2007,True,Audi A6,Yellow
3788,135933,26,1999,True,Ford Escape,Red
3789,75446,50,1998,True,Honda Civic,White
3790,57363,20,2021,True,Audi A3,Yellow
3791,147142,8,2013,True,Honda Civic,White
3792,54200,25,2010,True,Jeep Cherokee,Light Blue
3793,14152,18,2011,True,Audi A6,Black
3794,92927,4,2016,True,Audi A3,Black
3795,80517,45,2011,True,Jeep Cherokee,Green
3796,61805,27,2002,True,Chevrolet Tahoe,Blue
3797,146737,44,2019,True,Ford Bronco,Blue
3798,65010,3,2019,True,Audi A6,Blue
3799,93670,44,2002,True,Jeep Cherokee,Red
3800,122837,8,2008,True,Honda Accord,Grey
3801,132997,17,2021,True,Nissan Altima,Yellow
3802,85991,5,2020,True,Toyota Sienna,Light Blue
3803,9710,16,2013,True,Toyota Camry,Yellow
3804,48056,22,2024,False,Toyota Sienna,Light Blue
3805,107226,9,1998,True,Toyota 4Runner,Blue
3806,117415,5,2014,True,Honda Accord,Black
3807,95183,26,2015,True,Ford Escape,Red
3808,7798,39,1999,True,Audi A6,Red
3809,113369,6,2001,True,Ford Bronco,Grey
3810,94148,18,2022,True,Chevrolet Tahoe,Black
3811,141738,12,2012,True,Toyota Land Cruiser,Red
3812,147793,4,2017,True,Dodge Challenger,White
3813,70073,27,2007,True,Nissan Altima,Light Blue
3814,146866,41,2010,True,Toyota Corolla,Green
3815,39389,19,2003,True,Ford Bronco,Green
3816,119935,7,1999,True,Toyota Camry,Yellow
3817,110939,36,2011,True,Audi A6,Green
3818,102371,30,2008,True,Dodge Challenger,Red
3819,109836,17,2014,True,Ford Expedition,Black
3820,75650,16,2018,True,Ford Escape,Red
3821,68980,27,2013,True,Toyota 4Runner,Maroon
3822,134167,19,2011,True,Nissan Altima,Blue
3823,36661,35,2020,True,Toyota Sienna,Green
3824,49926,18,2011,True,Honda Civic,Green
3825,146742,19,2019,True,Dodge Challenger,Green
3826,52631,37,2023,False,Toyota Sienna,Black
3827,55663,31,2004,True,Toyota Land Cruiser,Grey
3828,91745,31,2011,True,Toyota RAV4,Light Blue
3829,59440,26,2010,True,Jeep Cherokee,Green
3830,110654,20,2009,True,Jeep Cherokee,Maroon
3831,46447,46,2013,True,Honda Accord,Grey
3832,146638,5,2010,True,Toyota Sienna,Red
3833,84818,32,2001,True,Toyota Sienna,Grey
3834,16523,47,2009,True,Ford Escape,Grey
3835,84003,17,2022,True,Toyota Sienna,White
